유저명,티어,모드,승패,챔피언,포지션,Kill,Death,Assist,킬관여율,kda
stanley randolph,Platinum 2,솔로랭크,WIN,Viego,jungle,6 , 2 , 7,48,6.50
stanley randolph,Platinum 2,솔로랭크,WIN,Viego,jungle,7 , 0 , 1,53,8.00
stanley randolph,Platinum 2,솔로랭크,LOSS,Nidalee,jungle,8 , 10 , 7,75,1.50
stanley randolph,Platinum 2,솔로랭크,WIN,Viego,jungle,8 , 1 , 8 ,70,6.00
stanley randolph,Platinum 2,솔로랭크,LOSS,Graves,jungle,1 , 4 , 4,63,1.25
stanley randolph,Platinum 2,솔로랭크,WIN,LeeSin,jungle,10 , 4 , 13,66,5.75
stanley randolph,Platinum 2,솔로랭크,LOSS,LeeSin,jungle,10 , 7 , 21,76,4.43
stanley randolph,Platinum 2,솔로랭크,LOSS,LeeSin,jungle,3 , 8 , 0,50,0.38
stanley randolph,Platinum 2,솔로랭크,WIN,XinZhao,jungle,14 , 2 , 5,63,9.50
곽대호,Unranked,칼바람,WIN,Lissandra,adc,8 , 13 , 31,65,3.00
곽대호,Unranked,칼바람,WIN,Qiyana,adc,13 , 10 , 17,56,3.00
곽대호,Unranked,칼바람,WIN,XinZhao,adc,8 , 10 , 14,41,2.20
곽대호,Unranked,칼바람,LOSS,Irelia,mid,4 , 9 , 7,61,1.22
곽대호,Unranked,칼바람,LOSS,Qiyana,mid,9 , 14 , 5,45,1.00
곽대호,Unranked,칼바람,WIN,Brand,mid,9 , 7 , 21,68,4.29
곽대호,Unranked,칼바람,WIN,Chogath,adc,7 , 5 , 8,52,3.00
곽대호,Unranked,칼바람,WIN,Twitch,adc,14 , 12 , 19,56,2.75
곽대호,Unranked,칼바람,WIN,Ahri,top,13 , 7 , 21,76,4.86
곽대호,Unranked,칼바람,WIN,Rengar,jungle,14 , 22 , 11,38,1.14
곽대호,Unranked,칼바람,LOSS,Vayne,mid,5 , 5 , 6,73,2.20
곽대호,Unranked,칼바람,WIN,Irelia,top,19 , 7 , 11,73,4.29
곽대호,Unranked,칼바람,WIN,Twitch,adc,6 , 12 , 13,51,1.58
곽대호,Unranked,칼바람,WIN,Ahri,top,6 , 7 , 17,51,3.29
곽대호,Unranked,칼바람,WIN,Nocturne,support,9 , 8 , 22,66,3.88
곽대호,Unranked,칼바람,LOSS,LeeSin,adc,9 , 4 , 11,87,5.00
곽대호,Unranked,칼바람,LOSS,Zed,top,10 , 7 , 17,68,3.86
곽대호,Unranked,칼바람,WIN,Akali,support,20 , 11 , 13,69,3.00
곽대호,Unranked,일반,WIN,Qiyana,mid,5 , 5 , 7,27,2.40
곽대호,Unranked,일반,LOSS,Kennen,top,3 , 14 , 11,41,1.00
곽대호,Unranked,일반,LOSS,Kennen,top,4 , 5 , 4,28,1.60
곽대호,Unranked,일반,WIN,Lissandra,mid,2 , 1 , 1,16,3.00
곽대호,Unranked,칼바람,LOSS,Zeri,adc,4 , 7 , 5,38,1.29
곽대호,Unranked,칼바람,LOSS,Poppy,mid,6 , 11 , 22,68,2.55
곽대호,Unranked,칼바람,LOSS,Heimerdinger,jungle,10 , 12 , 23,61,2.75
곽대호,Unranked,칼바람,LOSS,Annie,adc,10 , 9 , 15,89,2.78
곽대호,Unranked,칼바람,WIN,Rengar,support,14 , 9 , 7,53,2.33
곽대호,Unranked,칼바람,LOSS,Gnar,top,8 , 7 , 13,68,3.00
곽대호,Unranked,칼바람,LOSS,Viego,adc,12 , 7 , 15,61,3.86
곽대호,Unranked,칼바람,LOSS,Ziggs,mid,14 , 8 , 22,69,4.50
SHAKO SMOKE,Silver 2,칼바람,WIN,Morgana,adc,8 , 9 , 30,73,4.22
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Caitlyn,adc,2 , 5 , 3,83,1.00
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Jinx,adc,2 , 3 , 3,45,1.67
SHAKO SMOKE,Silver 2,칼바람,LOSS,Anivia,jungle,3 , 10 , 9,48,1.20
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Urgot,top,7 , 6 , 9,38,2.67
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Renekton,top,0 , 5 , 0,0%,0.00
SHAKO SMOKE,Silver 2,솔로랭크,WIN,Garen,top,7 , 5 , 8,42,3.00
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Vayne,adc,2 , 5 , 0,50,0.40
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,JarvanIV,jungle,3 , 7 , 6,64,1.29
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Pantheon,mid,3 , 6 , 3,55,1.00
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Galio,mid,3 , 7 , 14,89,2.43
SHAKO SMOKE,Silver 2,솔로랭크,WIN,Pantheon,mid,7 , 11 , 16,44,2.09
SHAKO SMOKE,Silver 2,솔로랭크,WIN,Pantheon,mid,8 , 7 , 20,56,4.00
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Shaco,jungle,2 , 7 , 2,44,0.57
SHAKO SMOKE,Silver 2,칼바람,LOSS,Taliyah,support,16 , 12 , 21,77,3.08
SHAKO SMOKE,Silver 2,칼바람,LOSS,Vi,jungle,13 , 11 , 12,69,2.27
SHAKO SMOKE,Silver 2,칼바람,LOSS,Draven,mid,9 , 12 , 20,63,2.42
SHAKO SMOKE,Silver 2,칼바람,LOSS,Fizz,mid,5 , 7 , 3,47,1.14
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Aatrox,top,2 , 8 , 5,32,0.88
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Jayce,top,0 , 6 , 2,18,0.33
SHAKO SMOKE,Silver 2,칼바람,WIN,MissFortune,top,7 , 10 , 29,72,3.60
SHAKO SMOKE,Silver 2,칼바람,WIN,Graves,support,22 , 12 , 25,68,3.92
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Sejuani,jungle,3 , 5 , 6,50,1.80
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Shaco,jungle,5 , 6 , 6,61,1.83
SHAKO SMOKE,Silver 2,솔로랭크,LOSS,Shaco,jungle,16 , 8 , 9,50,3.13
SHAKO SMOKE,Silver 2,솔로랭크,WIN,Sejuani,jungle,6 , 3 , 23,60,9.67
SHAKO SMOKE,Silver 2,URF,LOSS,MissFortune,top,4 , 5 , 6,34,2.00
SHAKO SMOKE,Silver 2,URF,LOSS,Leblanc,mid,3 , 9 , 5,21,0.89
SHAKO SMOKE,Silver 2,URF,WIN,Varus,support,6 , 2 , 6,29,6.00
SHAKO SMOKE,Silver 2,URF,LOSS,Qiyana,top,8 , 13 , 5,37,1.00
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Nami,support,0 , 3 , 4,44,1.33
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Xerath,support,5 , 10 , 9,42,1.40
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Morgana,support,5 , 8 , 20,50,3.13
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Morgana,support,4 , 6 , 15,43,3.17
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Yasuo,mid,5 , 12 , 6,42,0.92
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Morgana,support,7 , 6 , 13,49,3.33
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Morgana,support,1 , 18 , 14,48,0.83
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Alistar,support,2 , 7 , 16,53,2.57
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Nami,support,0 , 11 , 9,26,0.82
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Nami,support,2 , 3 , 15,65,5.67
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Nami,support,2 , 7 , 23,54,3.57
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Nami,support,2 , 11 , 12,45,1.27
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Viego,jungle,7 , 15 , 8,26,1.00
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Xerath,support,4 , 10 , 11,52,1.50
지건을배운먀옹이,Iron 4,URF,LOSS,Mordekaiser,mid,7 , 12 , 3,40,0.83
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,MasterYi,jungle,15 , 20 , 5,41,1.00
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Kindred,jungle,2 , 9 , 2,44,0.44
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Xerath,support,6 , 15 , 10,59,1.07
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Alistar,support,3 , 8 , 14,41,2.13
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Blitzcrank,support,3 , 13 , 9,57,0.92
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Yasuo,mid,5 , 25 , 4,18,0.36
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Yasuo,mid,7 , 16 , 8,36,0.94
지건을배운먀옹이,Iron 4,솔로랭크,WIN,Yasuo,mid,11 , 6 , 3,54,2.33
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Ahri,mid,1 , 7 , 1,40,0.29
지건을배운먀옹이,Iron 4,일반,WIN,Yasuo,adc,27 , 8 , 3,75,3.75
지건을배운먀옹이,Iron 4,일반,WIN,Kaisa,adc,4 , 9 , 0,15,0.44
지건을배운먀옹이,Iron 4,일반,LOSS,Xerath,mid,3 , 5 , 2,28,1.00
지건을배운먀옹이,Iron 4,일반,LOSS,Ahri,mid,2 , 10 , 2,31,0.40
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Yasuo,mid,6 , 9 , 3,56,1.00
지건을배운먀옹이,Iron 4,솔로랭크,LOSS,Yasuo,adc,1 , 7 , 2,23,0.43
부산할매선지국밥,Unranked,URF,LOSS,MasterYi,top,3 , 15 , 2,20,0.33
부산할매선지국밥,Unranked,URF,LOSS,Teemo,top,10 , 10 , 9,53,1.90
부산할매선지국밥,Unranked,URF,WIN,Maokai,mid,3 , 8 , 7,21,1.25
부산할매선지국밥,Unranked,URF,WIN,MasterYi,top,11 , 13 , 12,43,1.77
부산할매선지국밥,Unranked,URF,LOSS,Sona,jungle,3 , 7 , 3,46,0.86
부산할매선지국밥,Unranked,URF,LOSS,Pyke,adc,4 , 5 , 2,75,1.20
부산할매선지국밥,Unranked,URF,WIN,Lux,mid,5 , 3 , 12,57,5.67
부산할매선지국밥,Unranked,URF,WIN,Leona,jungle,3 , 6 , 14,43,2.83
부산할매선지국밥,Unranked,URF,WIN,Lucian,jungle,2 , 10 , 6,25,0.80
부산할매선지국밥,Unranked,URF,WIN,Sivir,jungle,5 , 5 , 7,43,2.40
부산할매선지국밥,Unranked,URF,WIN,Zac,jungle,4 , 6 , 18,42,3.67
부산할매선지국밥,Unranked,URF,LOSS,Sona,jungle,1 , 8 , 15,33,2.00
부산할매선지국밥,Unranked,URF,LOSS,Ryze,jungle,3 , 6 , 9,29,2.00
부산할매선지국밥,Unranked,URF,LOSS,Amumu,jungle,1 , 10 , 3,10,0.40
부산할매선지국밥,Unranked,URF,WIN,Yuumi,jungle,2 , 3 , 22,60,8.00
부산할매선지국밥,Unranked,URF,WIN,Xerath,jungle,2 , 3 , 11,22,4.33
부산할매선지국밥,Unranked,URF,LOSS,Karma,mid,1 , 6 , 8,35,1.50
부산할매선지국밥,Unranked,URF,WIN,Sivir,top,6 , 6 , 7,36,2.17
부산할매선지국밥,Unranked,URF,LOSS,Karma,mid,12 , 6 , 3,36,2.50
부산할매선지국밥,Unranked,URF,WIN,Zac,top,5 , 8 , 15,67,2.50
부산할매선지국밥,Unranked,URF,LOSS,Lux,top,2 , 7 , 9,48,1.57
부산할매선지국밥,Unranked,URF,LOSS,Warwick,adc,10 , 12 , 6,57,1.33
부산할매선지국밥,Unranked,URF,WIN,Lulu,top,6 , 4 , 8,48,3.50
부산할매선지국밥,Unranked,URF,WIN,Nunu,jungle,21 , 7 , 10,58,4.43
부산할매선지국밥,Unranked,URF,LOSS,Lucian,adc,5 , 12 , 3,29,0.67
부산할매선지국밥,Unranked,URF,WIN,Sivir,jungle,16 , 8 , 6,44,2.75
부산할매선지국밥,Unranked,URF,LOSS,MissFortune,mid,7 , 5 , 12,43,3.80
부산할매선지국밥,Unranked,URF,WIN,Lux,adc,5 , 1 , 7 ,55,2.00
부산할매선지국밥,Unranked,일반,WIN,Yuumi,support,0 , 9 , 35,63,3.89
부산할매선지국밥,Unranked,일반,LOSS,Yuumi,support,1 , 9 , 14,54,1.67
GamerG90,Unranked,칼바람,WIN,Sion,support,5 , 5 , 16,72,4.20
GamerG90,Unranked,칼바람,LOSS,Jinx,top,4 , 10 , 14,51,1.80
GamerG90,Unranked,칼바람,LOSS,Varus,adc,16 , 15 , 36,68,3.47
GamerG90,Unranked,칼바람,LOSS,Velkoz,jungle,13 , 6 , 20,87,5.50
GamerG90,Unranked,칼바람,WIN,Elise,support,8 , 7 , 21,55,4.14
GamerG90,Unranked,칼바람,LOSS,Ashe,mid,8 , 7 , 20,74,4.00
GamerG90,Unranked,칼바람,WIN,DrMundo,adc,12 , 11 , 27,72,3.55
GamerG90,Unranked,칼바람,WIN,Lucian,support,19 , 12 , 25,56,3.67
GamerG90,Unranked,칼바람,WIN,KogMaw,support,20 , 5 , 16,78,7.20
GamerG90,Unranked,칼바람,LOSS,Sona,adc,2 , 4 , 14,10,4.00
GamerG90,Unranked,칼바람,WIN,Shen,top,9 , 9 , 33,84,4.67
GamerG90,Unranked,칼바람,LOSS,Jayce,support,7 , 10 , 21,72,2.80
GamerG90,Unranked,칼바람,WIN,Graves,top,16 , 13 , 23,63,3.00
GamerG90,Unranked,칼바람,LOSS,Xayah,adc,11 , 11 , 14,54,2.27
GamerG90,Unranked,칼바람,LOSS,Yuumi,top,3 , 7 , 29,82,4.57
GamerG90,Unranked,칼바람,WIN,Pyke,support,15 , 11 , 17,49,2.91
GamerG90,Unranked,칼바람,WIN,Ezreal,top,16 , 4 , 20,90,9.00
GamerG90,Unranked,칼바람,LOSS,TwistedFate,support,9 , 17 , 16,51,1.47
GamerG90,Unranked,칼바람,WIN,Brand,top,11 , 12 , 31,65,3.50
GamerG90,Unranked,칼바람,LOSS,Caitlyn,top,2 , 7 , 6,44,1.14
GamerG90,Unranked,칼바람,LOSS,Zyra,support,8 , 10 , 19,75,2.70
GamerG90,Unranked,칼바람,LOSS,Teemo,mid,7 , 9 , 8,58,1.67
GamerG90,Unranked,칼바람,LOSS,Shyvana,jungle,8 , 13 , 25,57,2.54
GamerG90,Unranked,칼바람,WIN,Brand,top,12 , 8 , 27,61,4.88
GamerG90,Unranked,칼바람,LOSS,Jhin,top,9 , 10 , 26,69,3.50
GamerG90,Unranked,칼바람,LOSS,Ashe,support,0 , 4 , 8,89,2.00
GamerG90,Unranked,칼바람,LOSS,Nautilus,top,2 , 9 , 6,44,0.89
GamerG90,Unranked,칼바람,WIN,Ezreal,top,16 , 8 , 31,71,5.88
GamerG90,Unranked,칼바람,LOSS,DrMundo,support,8 , 11 , 25,55,3.00
GamerG90,Unranked,칼바람,WIN,DrMundo,support,9 , 9 , 30,89,4.33
공격수셰프,Gold 4,자유랭크,LOSS,Camille,top,5 , 3 , 0,71,1.67
공격수셰프,Gold 4,일반,WIN,Gangplank,top,15 , 2 , 3,78,9.00
공격수셰프,Gold 4,일반,WIN,Kalista,top,5 , 0 , 2,47,7.00
공격수셰프,Gold 4,솔로랭크,LOSS,Illaoi,top,5 , 7 , 7,50,1.71
공격수셰프,Gold 4,솔로랭크,LOSS,Illaoi,top,4 , 11 , 7,22,1.00
공격수셰프,Gold 4,솔로랭크,WIN,Volibear,top,7 , 4 , 8,32,3.75
공격수셰프,Gold 4,솔로랭크,WIN,Gwen,top,10 , 3 , 2,38,4.00
공격수셰프,Gold 4,솔로랭크,WIN,Gwen,top,17 , 5 , 5,67,4.40
공격수셰프,Gold 4,솔로랭크,WIN,Gwen,top,11 , 4 , 9,41,5.00
공격수셰프,Gold 4,솔로랭크,WIN,Gwen,top,16 , 2 , 7 ,66,1.50
공격수셰프,Gold 4,솔로랭크,WIN,Illaoi,top,9 , 2 , 5,45,7.00
공격수셰프,Gold 4,솔로랭크,WIN,Gwen,top,3 , 1 , 2,63,5.00
공격수셰프,Gold 4,솔로랭크,LOSS,Volibear,top,0 , 4 , 3,21,0.75
공격수셰프,Gold 4,솔로랭크,WIN,Volibear,top,2 , 0 , 4,35,6.00
공격수셰프,Gold 4,솔로랭크,WIN,Jax,top,13 , 3 , 3,33,5.33
공격수셰프,Gold 4,솔로랭크,LOSS,Fiora,top,6 , 6 , 4,33,1.67
공격수셰프,Gold 4,솔로랭크,WIN,Volibear,top,16 , 4 , 6,54,5.50
공격수셰프,Gold 4,솔로랭크,WIN,Gwen,top,2 , 1 , 0,12,2.00
공격수셰프,Gold 4,솔로랭크,LOSS,Xerath,support,1 , 5 , 17,51,3.60
공격수셰프,Gold 4,솔로랭크,WIN,Gwen,top,10 , 2 , 3,52,6.50
공격수셰프,Gold 4,솔로랭크,LOSS,Gragas,top,8 , 5 , 3,46,2.20
공격수셰프,Gold 4,솔로랭크,WIN,Olaf,top,7 , 3 , 8,45,5.00
공격수셰프,Gold 4,솔로랭크,WIN,Darius,top,11 , 2 , 3,54,7.00
공격수셰프,Gold 4,솔로랭크,WIN,Volibear,top,6 , 3 , 6,40,4.00
공격수셰프,Gold 4,솔로랭크,WIN,Fiddlesticks,jungle,9 , 0 , 13 ,61,2.00
공격수셰프,Gold 4,솔로랭크,WIN,LeeSin,jungle,21 , 7 , 22,57,6.14
공격수셰프,Gold 4,솔로랭크,LOSS,Senna,support,3 , 7 , 5,53,1.14
공격수셰프,Gold 4,솔로랭크,LOSS,Illaoi,top,8 , 5 , 7,48,3.00
공격수셰프,Gold 4,솔로랭크,WIN,Mordekaiser,top,2 , 1 , 3,18,5.00
공격수셰프,Gold 4,솔로랭크,LOSS,Gangplank,top,6 , 4 , 13,58,4.75
LAON아띠,Gold 4,칼바람,WIN,Yasuo,top,21 , 7 , 17,73,5.43
LAON아띠,Gold 4,칼바람,WIN,Teemo,jungle,7 , 11 , 13,47,1.82
LAON아띠,Gold 4,칼바람,LOSS,Karthus,adc,24 , 17 , 28,72,3.06
LAON아띠,Gold 4,칼바람,LOSS,Sivir,adc,3 , 13 , 22,69,1.92
LAON아띠,Gold 4,칼바람,LOSS,Kaisa,jungle,17 , 9 , 13,75,3.33
LAON아띠,Gold 4,칼바람,WIN,Vayne,top,24 , 12 , 28,76,4.33
LAON아띠,Gold 4,칼바람,LOSS,Renekton,adc,14 , 12 , 14,65,2.33
LAON아띠,Gold 4,칼바람,LOSS,Syndra,adc,4 , 14 , 25,66,2.07
LAON아띠,Gold 4,칼바람,LOSS,Camille,adc,3 , 12 , 13,67,1.33
LAON아띠,Gold 4,URF,WIN,Corki,top,12 , 4 , 24,61,9.00
LAON아띠,Gold 4,URF,WIN,Syndra,mid,10 , 5 , 3,39,2.60
LAON아띠,Gold 4,URF,WIN,Nidalee,top,9 , 5 , 9,33,3.60
LAON아띠,Gold 4,URF,LOSS,Ahri,top,7 , 9 , 9,43,1.78
LAON아띠,Gold 4,URF,LOSS,Sivir,top,2 , 8 , 2,17,0.50
LAON아띠,Gold 4,칼바람,WIN,Yasuo,top,19 , 8 , 16,64,4.38
LAON아띠,Gold 4,칼바람,LOSS,Xayah,adc,6 , 9 , 18,71,2.67
LAON아띠,Gold 4,URF,LOSS,MasterYi,mid,7 , 8 , 0,37,0.88
LAON아띠,Gold 4,URF,LOSS,MissFortune,jungle,9 , 6 , 2,50,1.83
LAON아띠,Gold 4,URF,WIN,Xayah,adc,9 , 1 , 9 ,46,8.00
LAON아띠,Gold 4,칼바람,LOSS,Varus,jungle,2 , 6 , 15,65,2.83
LAON아띠,Gold 4,칼바람,WIN,Ashe,adc,6 , 8 , 30,73,4.50
LAON아띠,Gold 4,칼바람,LOSS,Sylas,adc,9 , 12 , 15,60,2.00
LAON아띠,Gold 4,칼바람,WIN,Zed,top,29 , 10 , 9,72,3.80
LAON아띠,Gold 4,칼바람,WIN,Orianna,adc,4 , 2 , 13,85,8.50
LAON아띠,Gold 4,솔로랭크,LOSS,Yasuo,mid,9 , 7 , 6,39,2.14
LAON아띠,Gold 4,솔로랭크,LOSS,Irelia,mid,5 , 5 , 5,56,2.00
LAON아띠,Gold 4,칼바람,LOSS,Amumu,top,6 , 13 , 14,65,1.54
LAON아띠,Gold 4,칼바람,LOSS,Brand,mid,10 , 12 , 13,62,1.92
LAON아띠,Gold 4,칼바람,WIN,Xayah,adc,8 , 3 , 12,67,6.67
LAON아띠,Gold 4,칼바람,WIN,Nidalee,mid,12 , 5 , 22,71,6.80
은톨이,Platinum 3,칼바람,WIN,MissFortune,jungle,10 , 5 , 18,70,5.60
은톨이,Platinum 3,칼바람,WIN,Zyra,support,5 , 13 , 25,59,2.31
은톨이,Platinum 3,일반,WIN,Lux,support,8 , 7 , 12,38,2.86
은톨이,Platinum 3,칼바람,LOSS,Sona,jungle,1 , 8 , 35,92,4.50
은톨이,Platinum 3,칼바람,LOSS,Brand,mid,3 , 10 , 15,69,1.80
은톨이,Platinum 3,칼바람,WIN,Maokai,jungle,7 , 8 , 18,68,3.13
은톨이,Platinum 3,칼바람,LOSS,Soraka,jungle,1 , 7 , 14,83,2.14
은톨이,Platinum 3,칼바람,WIN,Lulu,jungle,1 , 1 , 37 ,88,8.00
은톨이,Platinum 3,칼바람,LOSS,MissFortune,adc,8 , 11 , 20,60,2.55
은톨이,Platinum 3,칼바람,WIN,Janna,adc,1 , 7 , 31,71,4.57
은톨이,Platinum 3,칼바람,LOSS,Quinn,jungle,3 , 9 , 17,61,2.22
은톨이,Platinum 3,칼바람,LOSS,Shyvana,support,4 , 9 , 17,55,2.33
은톨이,Platinum 3,칼바람,WIN,Soraka,top,1 , 6 , 38,78,6.50
은톨이,Platinum 3,칼바람,WIN,Ashe,top,7 , 8 , 46,74,6.63
은톨이,Platinum 3,칼바람,WIN,Kayle,top,3 , 6 , 16,70,3.17
은톨이,Platinum 3,일반,WIN,Lux,support,4 , 4 , 14,55,4.50
은톨이,Platinum 3,칼바람,WIN,Lulu,adc,6 , 7 , 47,80,7.57
은톨이,Platinum 3,칼바람,WIN,Maokai,top,2 , 13 , 27,57,2.23
은톨이,Platinum 3,칼바람,WIN,Amumu,mid,5 , 14 , 23,60,2.00
은톨이,Platinum 3,칼바람,LOSS,Jhin,top,6 , 7 , 21,66,3.86
은톨이,Platinum 3,일반,LOSS,Lux,support,3 , 4 , 1,33,1.00
은톨이,Platinum 3,일반,WIN,Yuumi,support,3 , 3 , 14,71,5.67
은톨이,Platinum 3,일반,LOSS,Lux,support,2 , 6 , 5,50,1.17
은톨이,Platinum 3,일반,LOSS,Yuumi,support,3 , 8 , 8,61,1.38
은톨이,Platinum 3,일반,WIN,Lux,support,6 , 8 , 24,75,3.75
은톨이,Platinum 3,솔로랭크,WIN,Yuumi,support,3 , 5 , 14,74,3.40
은톨이,Platinum 3,솔로랭크,WIN,Yuumi,support,1 , 2 , 19 ,63,0.00
은톨이,Platinum 3,솔로랭크,WIN,Yuumi,support,2 , 3 , 14,73,5.33
은톨이,Platinum 3,솔로랭크,WIN,Yuumi,support,1 , 1 , 21 ,71,2.00
은톨이,Platinum 3,솔로랭크,WIN,Yuumi,support,5 , 5 , 23,68,5.60
킨드럐드,Gold 4,솔로랭크,WIN,Cassiopeia,mid,11 , 4 , 13,60,6.00
킨드럐드,Gold 4,칼바람,WIN,Rammus,mid,3 , 13 , 22,51,1.92
킨드럐드,Gold 4,솔로랭크,LOSS,Taliyah,jungle,4 , 9 , 1,50,0.56
킨드럐드,Gold 4,자유랭크,LOSS,Xerath,top,8 , 14 , 9,46,1.21
킨드럐드,Gold 4,자유랭크,LOSS,Kindred,jungle,5 , 5 , 2,39,1.40
킨드럐드,Gold 4,솔로랭크,LOSS,Cassiopeia,mid,12 , 5 , 11,70,4.60
킨드럐드,Gold 4,칼바람,WIN,Soraka,top,6 , 9 , 54,86,6.67
킨드럐드,Gold 4,칼바람,LOSS,AurelionSol,top,5 , 10 , 26,69,3.10
킨드럐드,Gold 4,칼바람,WIN,Karthus,jungle,11 , 9 , 10,72,2.33
킨드럐드,Gold 4,칼바람,LOSS,Nunu,top,10 , 8 , 17,75,3.38
킨드럐드,Gold 4,칼바람,WIN,Twitch,jungle,11 , 9 , 18,57,3.22
킨드럐드,Gold 4,칼바람,LOSS,Ahri,jungle,12 , 9 , 23,69,3.89
킨드럐드,Gold 4,칼바람,LOSS,LeeSin,top,9 , 8 , 14,72,2.88
킨드럐드,Gold 4,칼바람,LOSS,Singed,top,1 , 12 , 20,70,1.75
킨드럐드,Gold 4,칼바람,LOSS,Lucian,top,7 , 12 , 22,63,2.42
킨드럐드,Gold 4,칼바람,WIN,Zilean,jungle,3 , 9 , 26,73,3.22
킨드럐드,Gold 4,칼바람,WIN,Veigar,top,10 , 7 , 14,67,3.43
킨드럐드,Gold 4,칼바람,LOSS,Zeri,jungle,2 , 7 , 4,38,0.86
킨드럐드,Gold 4,칼바람,LOSS,Amumu,mid,11 , 11 , 12,61,2.09
킨드럐드,Gold 4,칼바람,WIN,Veigar,mid,21 , 18 , 29,52,2.78
킨드럐드,Gold 4,칼바람,LOSS,Brand,top,4 , 11 , 17,70,1.91
킨드럐드,Gold 4,칼바람,LOSS,Lucian,top,8 , 13 , 18,60,2.00
킨드럐드,Gold 4,칼바람,LOSS,Teemo,mid,4 , 9 , 22,62,2.89
킨드럐드,Gold 4,칼바람,LOSS,Kindred,adc,19 , 18 , 18,63,2.06
킨드럐드,Gold 4,칼바람,LOSS,Thresh,top,6 , 9 , 23,67,3.22
킨드럐드,Gold 4,칼바람,WIN,Xerath,top,22 , 7 , 19,91,5.86
킨드럐드,Gold 4,솔로랭크,LOSS,Taliyah,jungle,8 , 7 , 8,62,2.29
킨드럐드,Gold 4,솔로랭크,LOSS,Xerath,mid,2 , 7 , 4,40,0.86
킨드럐드,Gold 4,솔로랭크,WIN,Xerath,mid,5 , 6 , 13,44,3.00
킨드럐드,Gold 4,칼바람,LOSS,Karma,mid,10 , 19 , 30,63,2.11
리리멍,Gold 4,일반,WIN,Lulu,support,0 , 11 , 24,40,2.18
리리멍,Gold 4,일반,LOSS,Rakan,support,1 , 6 , 6,58,1.17
리리멍,Gold 4,일반,LOSS,Warwick,jungle,3 , 12 , 1,18,0.33
리리멍,Gold 4,일반,WIN,Kaisa,adc,10 , 4 , 14,41,6.00
리리멍,Gold 4,일반,WIN,Shen,top,2 , 1 , 5,32,7.00
리리멍,Gold 4,URF,LOSS,Gwen,mid,3 , 12 , 9,31,1.00
리리멍,Gold 4,URF,LOSS,Volibear,adc,1 , 12 , 11,23,1.00
리리멍,Gold 4,솔로랭크,WIN,Lulu,support,2 , 4 , 13,47,3.75
리리멍,Gold 4,솔로랭크,LOSS,Nautilus,support,0 , 11 , 3,13,0.27
리리멍,Gold 4,URF,WIN,Nunu,adc,3 , 12 , 21,41,2.00
리리멍,Gold 4,자유랭크,LOSS,Volibear,top,1 , 6 , 2,17,0.50
리리멍,Gold 4,자유랭크,LOSS,Lux,mid,2 , 4 , 7,27,2.25
리리멍,Gold 4,URF,WIN,Teemo,jungle,4 , 11 , 8,29,1.09
리리멍,Gold 4,URF,WIN,Galio,jungle,11 , 13 , 12,43,1.77
리리멍,Gold 4,일반,LOSS,RekSai,jungle,4 , 12 , 9,25,1.08
리리멍,Gold 4,일반,WIN,Lux,mid,2 , 7 , 13,39,2.14
리리멍,Gold 4,일반,WIN,Shen,top,1 , 3 , 14,44,5.00
리리멍,Gold 4,URF,WIN,Rell,support,1 , 7 , 12,31,1.86
