name,tier,mode,W/L,Champion,Position,Kill,Death,Assist,kill participant,kda,kill participance
Einstein의야스오,Bronze 1,솔로랭크,WIN,Viego,jungle,12,0,7,61,9.0,61
Einstein의야스오,Bronze 1,솔로랭크,LOSS,Yone,mid,1,6,2,23,0.5,23
Einstein의야스오,Bronze 1,일반,WIN,Ezreal,adc,15,0,7,63,2.0,63
Einstein의야스오,Bronze 1,솔로랭크,LOSS,Yone,mid,17,6,7,59,4.0,59
Einstein의야스오,Bronze 1,솔로랭크,WIN,Yone,mid,4,4,4,31,2.0,31
Einstein의야스오,Bronze 1,솔로랭크,WIN,Senna,support,8,8,19,63,3.38,63
Einstein의야스오,Bronze 1,솔로랭크,WIN,Yone,mid,4,10,8,32,1.2,32
Einstein의야스오,Bronze 1,솔로랭크,WIN,Darius,top,5,9,9,47,1.56,47
Einstein의야스오,Bronze 1,솔로랭크,WIN,Yasuo,mid,6,4,10,43,4.0,43
Einstein의야스오,Bronze 1,솔로랭크,LOSS,Sylas,mid,5,6,1,43,1.0,43
Einstein의야스오,Bronze 1,솔로랭크,WIN,Senna,support,6,9,15,51,2.33,51
Einstein의야스오,Bronze 1,솔로랭크,WIN,Akali,mid,6,4,8,33,3.5,33
Einstein의야스오,Bronze 1,솔로랭크,WIN,Yone,mid,10,11,7,39,1.55,39
Einstein의야스오,Bronze 1,솔로랭크,LOSS,Yasuo,mid,5,10,4,43,0.9,43
Einstein의야스오,Bronze 1,솔로랭크,WIN,Sylas,mid,5,4,4,35,2.25,35
Einstein의야스오,Bronze 1,솔로랭크,WIN,Yasuo,mid,6,7,5,31,1.57,31
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yuumi,support,10,5,28,61,7.6,61
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yuumi,support,10,3,20,73,0.0,73
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Yuumi,support,2,2,20,69,1.0,69
북해도고양이유미,Bronze 2,솔로랭크,WIN,MasterYi,jungle,23,7,5,53,4.0,53
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Vi,jungle,7,9,3,59,1.11,59
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Ashe,jungle,3,12,6,33,0.75,33
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yasuo,support,8,4,3,25,2.75,25
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yuumi,support,5,0,31,86,6.0,86
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yuumi,support,3,5,19,55,4.4,55
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Yuumi,support,4,3,3,37,2.33,37
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Yuumi,support,7,3,30,76,2.33,76
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yuumi,support,2,1,9,39,1.0,39
북해도고양이유미,Bronze 2,솔로랭크,WIN,Twitch,jungle,2,3,5,16,2.33,16
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yuumi,support,6,3,12,56,6.0,56
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Heimerdinger,jungle,1,8,5,29,0.75,29
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Soraka,support,0,5,28,68,5.6,68
북해도고양이유미,Bronze 2,솔로랭크,WIN,MasterYi,jungle,16,9,6,33,2.44,33
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yuumi,support,5,2,28,80,6.5,80
북해도고양이유미,Bronze 2,솔로랭크,WIN,Teemo,jungle,4,7,10,41,2.0,41
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Vayne,jungle,0,6,2,12,0.33,12
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Karthus,jungle,6,1,5,65,1.0,65
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Yuumi,support,2,7,4,43,0.86,43
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Yuumi,support,0,2,7,44,3.5,44
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Nunu,jungle,5,13,5,59,0.77,59
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Twitch,support,5,5,1,43,1.2,43
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yuumi,support,0,6,23,53,3.83,53
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Yuumi,support,4,5,17,58,4.2,58
북해도고양이유미,Bronze 2,솔로랭크,WIN,Yuumi,support,4,2,20,92,2.0,92
북해도고양이유미,Bronze 2,솔로랭크,WIN,Ezreal,jungle,8,4,4,27,3.0,27
북해도고양이유미,Bronze 2,솔로랭크,LOSS,Heimerdinger,jungle,1,6,3,21,0.67,21
C드라이브,Bronze 3,솔로랭크,WIN,Corki,mid,11,5,11,49,4.4,49
C드라이브,Bronze 3,솔로랭크,WIN,Leblanc,support,8,10,4,26,1.2,26
C드라이브,Bronze 3,솔로랭크,WIN,Teemo,adc,14,5,0,31,2.8,31
C드라이브,Bronze 3,솔로랭크,LOSS,Vex,mid,7,8,10,57,2.13,57
C드라이브,Bronze 3,솔로랭크,WIN,Sylas,top,10,5,12,55,4.4,55
C드라이브,Bronze 3,솔로랭크,WIN,Fiora,top,18,4,6,63,6.0,63
C드라이브,Bronze 3,솔로랭크,WIN,LeeSin,jungle,8,2,5,72,6.5,72
C드라이브,Bronze 3,솔로랭크,LOSS,Zoe,adc,4,7,4,44,1.14,44
C드라이브,Bronze 3,솔로랭크,WIN,Zeri,adc,8,5,9,39,3.4,39
C드라이브,Bronze 3,솔로랭크,WIN,Jinx,adc,8,4,16,71,6.0,71
C드라이브,Bronze 3,솔로랭크,WIN,Xerath,support,11,0,13,57,4.0,57
C드라이브,Bronze 3,솔로랭크,LOSS,Yone,mid,7,5,2,29,1.8,29
C드라이브,Bronze 3,솔로랭크,LOSS,Yasuo,mid,2,2,1,50,1.5,50
C드라이브,Bronze 3,솔로랭크,LOSS,Anivia,top,2,5,4,40,1.2,40
C드라이브,Bronze 3,솔로랭크,WIN,Trundle,jungle,2,1,4,29,6.0,29
C드라이브,Bronze 3,솔로랭크,LOSS,Trundle,support,2,4,8,36,2.5,36
C드라이브,Bronze 3,자유랭크,LOSS,Blitzcrank,support,0,4,6,23,1.5,23
C드라이브,Bronze 3,솔로랭크,LOSS,Trundle,support,5,1,2,41,7.0,41
C드라이브,Bronze 3,솔로랭크,LOSS,Trundle,support,6,0,4,22,0.0,22
C드라이브,Bronze 3,솔로랭크,WIN,Syndra,adc,9,3,14,50,7.67,50
C드라이브,Bronze 3,솔로랭크,LOSS,Trundle,jungle,5,3,3,80,2.67,80
C드라이브,Bronze 3,솔로랭크,LOSS,MasterYi,jungle,14,12,2,55,1.33,55
C드라이브,Bronze 3,솔로랭크,LOSS,Kaisa,adc,5,9,4,36,1.0,36
C드라이브,Bronze 3,솔로랭크,WIN,Poppy,jungle,3,4,11,45,3.5,45
C드라이브,Bronze 3,솔로랭크,WIN,Trundle,jungle,4,0,7,46,1.0,46
C드라이브,Bronze 3,솔로랭크,WIN,Viktor,mid,12,6,8,59,3.33,59
에오에오에오에오,Gold 3,솔로랭크,WIN,Jinx,adc,12,3,15,66,9.0,66
에오에오에오에오,Gold 3,솔로랭크,WIN,Caitlyn,adc,4,3,2,27,2.0,27
에오에오에오에오,Gold 3,솔로랭크,LOSS,Jinx,adc,8,10,8,53,1.6,53
에오에오에오에오,Gold 3,솔로랭크,LOSS,DrMundo,jungle,6,6,6,80,2.0,80
에오에오에오에오,Gold 3,솔로랭크,WIN,Ekko,jungle,6,0,2,53,8.0,53
에오에오에오에오,Gold 3,솔로랭크,LOSS,Vi,jungle,2,10,12,50,1.4,50
에오에오에오에오,Gold 3,솔로랭크,LOSS,Caitlyn,adc,5,9,3,62,0.89,62
에오에오에오에오,Gold 3,솔로랭크,LOSS,Kaisa,adc,1,9,2,43,0.33,43
에오에오에오에오,Gold 3,솔로랭크,WIN,Jinx,adc,23,3,4,82,9.0,82
에오에오에오에오,Gold 3,솔로랭크,WIN,Jinx,adc,21,8,3,71,3.0,71
에오에오에오에오,Gold 3,솔로랭크,LOSS,Caitlyn,adc,1,10,11,52,1.2,52
에오에오에오에오,Gold 3,솔로랭크,LOSS,Kaisa,adc,0,5,5,50,1.0,50
에오에오에오에오,Gold 3,솔로랭크,LOSS,Jinx,adc,3,7,8,31,1.57,31
이거시롤입니까,Silver 2,솔로랭크,LOSS,Ryze,top,9,12,8,47,1.42,47
이거시롤입니까,Silver 2,솔로랭크,LOSS,Syndra,mid,13,6,12,49,4.17,49
이거시롤입니까,Silver 2,솔로랭크,LOSS,Azir,mid,1,11,9,33,0.91,33
이거시롤입니까,Silver 2,솔로랭크,LOSS,Vladimir,top,3,5,2,23,1.0,23
이거시롤입니까,Silver 2,솔로랭크,LOSS,Jayce,top,6,7,7,52,1.86,52
이거시롤입니까,Silver 2,솔로랭크,WIN,Sett,top,3,4,10,37,3.25,37
이거시롤입니까,Silver 2,솔로랭크,LOSS,Nasus,top,5,6,4,50,1.5,50
이거시롤입니까,Silver 2,솔로랭크,WIN,Teemo,top,7,6,16,61,3.83,61
이거시롤입니까,Silver 2,솔로랭크,WIN,Vladimir,top,21,6,11,62,5.33,62
이거시롤입니까,Silver 2,솔로랭크,LOSS,Lux,mid,0,10,5,17,0.5,17
이거시롤입니까,Silver 2,솔로랭크,LOSS,Orianna,mid,1,3,4,50,1.67,50
이거시롤입니까,Silver 2,솔로랭크,LOSS,Ryze,top,8,5,3,55,2.2,55
이거시롤입니까,Silver 2,솔로랭크,LOSS,Teemo,top,5,11,8,39,1.18,39
이거시롤입니까,Silver 2,솔로랭크,WIN,Ryze,top,4,2,4,21,4.0,21
이거시롤입니까,Silver 2,솔로랭크,LOSS,Teemo,top,2,4,1,33,0.75,33
이거시롤입니까,Silver 2,솔로랭크,LOSS,Teemo,mid,1,5,1,15,0.4,15
이거시롤입니까,Silver 2,솔로랭크,LOSS,Sylas,mid,5,13,3,25,0.62,25
이거시롤입니까,Silver 2,솔로랭크,LOSS,Garen,mid,6,8,4,56,1.25,56
이거시롤입니까,Silver 2,솔로랭크,WIN,Syndra,mid,6,7,4,26,1.43,26
이거시롤입니까,Silver 2,솔로랭크,WIN,Kassadin,mid,12,2,3,52,7.5,52
이거시롤입니까,Silver 2,솔로랭크,WIN,Lucian,mid,11,0,4,48,5.0,48
이거시롤입니까,Silver 2,솔로랭크,LOSS,Vi,mid,0,5,1,13,0.2,13
이거시롤입니까,Silver 2,솔로랭크,WIN,Ahri,mid,6,6,5,41,1.83,41
이거시롤입니까,Silver 2,솔로랭크,WIN,Orianna,mid,14,10,14,70,2.8,70
이거시롤입니까,Silver 2,솔로랭크,LOSS,Orianna,mid,7,7,8,65,2.14,65
이거시롤입니까,Silver 2,솔로랭크,WIN,Ezreal,adc,15,4,4,66,4.75,66
이거시롤입니까,Silver 2,솔로랭크,WIN,Xerath,mid,9,5,8,59,3.4,59
이거시롤입니까,Silver 2,솔로랭크,WIN,Leona,top,6,8,18,63,3.0,63
이거시롤입니까,Silver 2,솔로랭크,WIN,Orianna,mid,9,1,6,52,5.0,52
이거시롤입니까,Silver 2,솔로랭크,WIN,Azir,mid,16,15,6,35,1.47,35
나락사일,Gold 4,솔로랭크,LOSS,Viego,jungle,10,12,8,56,1.5,56
나락사일,Gold 4,솔로랭크,LOSS,Katarina,mid,10,12,12,51,1.83,51
나락사일,Gold 4,솔로랭크,LOSS,Gwen,top,3,5,2,24,1.0,24
나락사일,Gold 4,솔로랭크,WIN,Irelia,top,10,6,6,44,2.67,44
나락사일,Gold 4,솔로랭크,LOSS,LeeSin,jungle,5,5,1,40,1.2,40
나락사일,Gold 4,솔로랭크,WIN,Viego,jungle,7,2,7,41,7.0,41
나락사일,Gold 4,솔로랭크,LOSS,Diana,jungle,11,9,10,78,2.33,78
나락사일,Gold 4,솔로랭크,LOSS,Irelia,mid,8,7,2,67,1.43,67
나락사일,Gold 4,솔로랭크,WIN,Yasuo,mid,14,5,3,52,3.4,52
나락사일,Gold 4,솔로랭크,WIN,Irelia,mid,9,1,2,50,1.0,50
나락사일,Gold 4,솔로랭크,LOSS,Zed,mid,18,8,4,52,2.75,52
나락사일,Gold 4,솔로랭크,WIN,Irelia,mid,9,7,5,35,2.0,35
나락사일,Gold 4,솔로랭크,LOSS,Vayne,top,5,10,4,33,0.9,33
나락사일,Gold 4,솔로랭크,WIN,Camille,top,14,7,7,54,3.0,54
나락사일,Gold 4,솔로랭크,WIN,Malphite,mid,6,3,9,50,5.0,50
나락사일,Gold 4,솔로랭크,LOSS,Gwen,jungle,8,8,10,56,2.25,56
나락사일,Gold 4,솔로랭크,WIN,Irelia,top,8,4,5,42,3.25,42
나락사일,Gold 4,솔로랭크,WIN,Fiora,top,7,2,4,42,5.5,42
나락사일,Gold 4,솔로랭크,LOSS,Sylas,top,14,6,3,68,2.83,68
나락사일,Gold 4,솔로랭크,LOSS,Vayne,top,12,8,3,58,1.88,58
나락사일,Gold 4,솔로랭크,WIN,Vayne,top,4,10,3,21,0.7,21
나락사일,Gold 4,솔로랭크,WIN,Irelia,top,10,7,7,46,2.43,46
나락사일,Gold 4,솔로랭크,WIN,Irelia,top,14,5,2,53,3.2,53
나락사일,Gold 4,솔로랭크,WIN,Irelia,top,10,5,8,60,3.6,60
나락사일,Gold 4,솔로랭크,WIN,Vayne,top,4,11,1,12,0.45,12
나락사일,Gold 4,칼바람,WIN,Yone,jungle,13,7,27,69,5.71,69
나락사일,Gold 4,솔로랭크,LOSS,Karma,support,2,14,5,28,0.5,28
나락사일,Gold 4,자유랭크,WIN,Gwen,jungle,10,2,3,48,6.5,48
나락사일,Gold 4,자유랭크,LOSS,Zed,jungle,11,10,7,72,1.8,72
푸 헬,Gold 4,솔로랭크,LOSS,KogMaw,adc,10,6,6,59,2.67,59
푸 헬,Gold 4,솔로랭크,WIN,Jhin,adc,16,5,20,72,7.2,72
푸 헬,Gold 4,솔로랭크,LOSS,Xayah,adc,7,6,5,41,2.0,41
푸 헬,Gold 4,솔로랭크,WIN,Caitlyn,adc,4,3,8,55,4.0,55
푸 헬,Gold 4,솔로랭크,WIN,Jhin,adc,6,2,5,52,5.5,52
푸 헬,Gold 4,솔로랭크,LOSS,Xayah,adc,11,9,14,54,2.78,54
푸 헬,Gold 4,솔로랭크,WIN,Twitch,adc,17,6,10,61,4.5,61
푸 헬,Gold 4,솔로랭크,WIN,Xayah,adc,11,3,2,50,4.33,50
푸 헬,Gold 4,솔로랭크,WIN,Xayah,adc,8,7,10,49,2.57,49
푸 헬,Gold 4,솔로랭크,LOSS,Kassadin,mid,8,5,6,39,2.8,39
푸 헬,Gold 4,솔로랭크,LOSS,Xayah,adc,1,9,6,32,0.78,32
푸 헬,Gold 4,솔로랭크,WIN,Twitch,adc,13,2,4,35,8.5,35
푸 헬,Gold 4,솔로랭크,WIN,Xayah,adc,8,3,4,35,4.0,35
푸 헬,Gold 4,솔로랭크,LOSS,Ashe,adc,1,7,4,20,0.71,20
푸 헬,Gold 4,솔로랭크,LOSS,Twitch,adc,8,5,3,65,2.2,65
푸 헬,Gold 4,솔로랭크,LOSS,Ekko,mid,1,6,5,40,1.0,40
푸 헬,Gold 4,솔로랭크,WIN,Xayah,adc,20,3,6,65,8.67,65
푸 헬,Gold 4,솔로랭크,WIN,Vayne,adc,7,9,9,36,1.78,36
푸 헬,Gold 4,솔로랭크,LOSS,Kayn,jungle,5,8,3,57,1.0,57
푸 헬,Gold 4,솔로랭크,WIN,Kayn,jungle,7,5,11,45,3.6,45
푸 헬,Gold 4,솔로랭크,LOSS,Kaisa,adc,1,8,7,44,1.0,44
푸 헬,Gold 4,솔로랭크,WIN,Lucian,adc,8,0,3,34,1.0,34
푸 헬,Gold 4,솔로랭크,LOSS,Kaisa,adc,8,11,13,42,1.91,42
푸 헬,Gold 4,솔로랭크,LOSS,Kayn,jungle,5,6,7,63,2.0,63
푸 헬,Gold 4,솔로랭크,WIN,Kayn,jungle,7,2,8,63,7.5,63
푸 헬,Gold 4,솔로랭크,WIN,Xayah,adc,10,2,8,62,9.0,62
푸 헬,Gold 4,솔로랭크,WIN,Kaisa,adc,2,4,2,27,1.0,27
푸 헬,Gold 4,솔로랭크,LOSS,Sivir,adc,12,10,16,57,2.8,57
푸 헬,Gold 4,솔로랭크,WIN,Sivir,adc,12,4,7,53,4.75,53
LKT one maroon,Unranked,칼바람,LOSS,JarvanIV,top,0,2,0,0,0.0,0
LKT one maroon,Unranked,솔로랭크,WIN,Bard,support,9,10,14,64,2.3,64
LKT one maroon,Unranked,칼바람,LOSS,Soraka,support,5,5,17,88,4.4,88
LKT one maroon,Unranked,칼바람,LOSS,Amumu,mid,4,16,17,53,1.31,53
LKT one maroon,Unranked,솔로랭크,LOSS,Bard,support,6,5,14,56,4.0,56
LKT one maroon,Unranked,칼바람,WIN,Janna,jungle,4,3,19,82,7.67,82
LKT one maroon,Unranked,솔로랭크,LOSS,Bard,support,3,12,11,48,1.17,48
LKT one maroon,Unranked,칼바람,LOSS,Nasus,support,10,12,27,56,3.08,56
LKT one maroon,Unranked,솔로랭크,WIN,Bard,support,3,2,1,44,2.0,44
LKT one maroon,Unranked,솔로랭크,LOSS,Bard,support,1,7,3,31,0.57,31
LKT one maroon,Unranked,칼바람,LOSS,Lissandra,top,3,11,19,55,2.0,55
LKT one maroon,Unranked,칼바람,LOSS,TahmKench,top,5,6,12,68,2.83,68
LKT one maroon,Unranked,칼바람,LOSS,AurelionSol,mid,2,12,16,49,1.5,49
LKT one maroon,Unranked,칼바람,LOSS,MasterYi,support,7,12,35,81,3.5,81
LKT one maroon,Unranked,솔로랭크,WIN,Amumu,jungle,15,6,12,64,4.5,64
LKT one maroon,Unranked,칼바람,WIN,Morgana,jungle,6,7,19,68,3.57,68
LKT one maroon,Unranked,칼바람,WIN,Jax,top,10,11,20,38,2.73,38
LKT one maroon,Unranked,솔로랭크,LOSS,Heimerdinger,support,2,4,1,17,0.75,17
LKT one maroon,Unranked,솔로랭크,LOSS,Jax,support,1,10,4,28,0.5,28
LKT one maroon,Unranked,솔로랭크,LOSS,Nautilus,top,1,11,3,20,0.36,20
LKT one maroon,Unranked,솔로랭크,LOSS,Bard,support,6,6,1,37,1.17,37
LKT one maroon,Unranked,솔로랭크,WIN,Bard,mid,10,5,14,53,4.8,53
LKT one maroon,Unranked,솔로랭크,LOSS,Blitzcrank,support,3,5,6,36,1.8,36
LKT one maroon,Unranked,솔로랭크,WIN,Bard,support,6,2,13,50,9.5,50
송사탄,Silver 4,일반,LOSS,Yone,mid,14,6,3,81,2.83,81
송사탄,Silver 4,일반,WIN,Viego,jungle,6,3,2,33,2.67,33
송사탄,Silver 4,일반,LOSS,Yone,top,7,7,3,32,1.43,32
송사탄,Silver 4,일반,WIN,Yone,mid,9,3,2,33,3.67,33
송사탄,Silver 4,일반,LOSS,Talon,mid,5,4,5,45,2.5,45
송사탄,Silver 4,일반,WIN,Thresh,support,2,7,12,33,2.0,33
송사탄,Silver 4,일반,WIN,Sett,top,4,0,3,25,7.0,25
송사탄,Silver 4,일반,WIN,Viego,adc,10,1,5,60,5.0,60
송사탄,Silver 4,일반,LOSS,Ahri,mid,4,5,4,50,1.6,50
송사탄,Silver 4,일반,LOSS,Sett,top,6,2,4,63,5.0,63
송사탄,Silver 4,일반,LOSS,Sett,top,2,3,2,21,1.33,21
송사탄,Silver 4,일반,WIN,Sett,top,5,0,2,64,7.0,64
송사탄,Silver 4,URF,WIN,Sylas,jungle,6,7,4,33,1.43,33
송사탄,Silver 4,일반,LOSS,Sett,top,6,7,12,39,2.57,39
송사탄,Silver 4,URF,LOSS,Lux,adc,8,5,5,43,2.6,43
송사탄,Silver 4,일반,WIN,Yone,mid,10,4,9,36,4.75,36
송사탄,Silver 4,일반,WIN,Lux,adc,22,4,11,56,8.25,56
송사탄,Silver 4,일반,LOSS,XinZhao,jungle,0,0,0,0,0.0,0
송사탄,Silver 4,일반,WIN,Sett,top,4,3,3,23,2.33,23
송사탄,Silver 4,일반,LOSS,Yone,mid,3,8,1,25,0.5,25
송사탄,Silver 4,일반,LOSS,Lux,support,2,12,14,37,1.33,37
송사탄,Silver 4,일반,LOSS,Sett,top,20,7,7,51,3.86,51
송사탄,Silver 4,일반,LOSS,Sett,top,4,6,4,38,1.33,38
송사탄,Silver 4,일반,WIN,Diana,jungle,11,7,5,38,2.29,38
송사탄,Silver 4,일반,WIN,Volibear,jungle,9,4,14,44,5.75,44
송사탄,Silver 4,일반,WIN,Yone,mid,18,7,10,49,4.0,49
송사탄,Silver 4,칼바람,LOSS,Amumu,support,6,13,25,58,2.38,58
논다니,Silver 3,솔로랭크,WIN,Sivir,support,6,6,6,38,2.0,38
논다니,Silver 3,솔로랭크,LOSS,Caitlyn,support,5,11,13,58,1.64,58
논다니,Silver 3,솔로랭크,WIN,Lucian,support,0,12,3,18,0.25,18
논다니,Silver 3,솔로랭크,WIN,Ezreal,support,0,9,10,40,1.11,40
논다니,Silver 3,솔로랭크,WIN,Yuumi,support,5,1,16,55,1.0,55
논다니,Silver 3,솔로랭크,LOSS,KogMaw,support,10,19,2,38,0.63,38
논다니,Silver 3,솔로랭크,LOSS,Evelynn,top,6,12,18,60,2.0,60
논다니,Silver 3,솔로랭크,WIN,Vladimir,top,4,7,6,30,1.43,30
논다니,Silver 3,솔로랭크,LOSS,LeeSin,support,3,11,11,54,1.27,54
논다니,Silver 3,솔로랭크,WIN,Kaisa,support,6,6,8,61,2.33,61
논다니,Silver 3,솔로랭크,LOSS,Kindred,support,8,7,8,67,2.29,67
논다니,Silver 3,솔로랭크,WIN,JarvanIV,support,11,10,9,63,2.0,63
논다니,Silver 3,솔로랭크,WIN,Zed,support,4,2,4,67,4.0,67
논다니,Silver 3,솔로랭크,WIN,Quinn,top,15,3,6,58,7.0,58
논다니,Silver 3,솔로랭크,WIN,Vi,support,12,4,7,49,4.75,49
논다니,Silver 3,솔로랭크,LOSS,Varus,support,4,10,10,50,1.4,50
논다니,Silver 3,솔로랭크,WIN,Vayne,support,7,1,2,33,9.0,33
논다니,Silver 3,솔로랭크,LOSS,Lux,top,1,5,16,53,3.4,53
논다니,Silver 3,솔로랭크,WIN,Ahri,support,8,5,8,48,3.2,48
논다니,Silver 3,솔로랭크,WIN,Ezreal,support,3,3,11,61,4.67,61
논다니,Silver 3,솔로랭크,LOSS,Mordekaiser,support,4,4,2,46,1.5,46
논다니,Silver 3,솔로랭크,WIN,Caitlyn,support,7,3,5,46,4.0,46
논다니,Silver 3,솔로랭크,LOSS,JarvanIV,support,8,10,10,75,1.8,75
논다니,Silver 3,솔로랭크,LOSS,JarvanIV,support,5,7,7,71,1.71,71
논다니,Silver 3,솔로랭크,WIN,JarvanIV,support,10,5,23,85,6.6,85
논다니,Silver 3,솔로랭크,LOSS,JarvanIV,support,6,9,20,54,2.89,54
논다니,Silver 3,솔로랭크,LOSS,Akshan,support,0,12,9,32,0.75,32
논다니,Silver 3,솔로랭크,LOSS,Vayne,support,6,8,1,88,0.88,88
논다니,Silver 3,솔로랭크,LOSS,XinZhao,support,3,14,6,43,0.64,43
Newzhoongdan,Unranked,솔로랭크,LOSS,Akali,top,5,6,8,45,2.17,45
Newzhoongdan,Unranked,솔로랭크,LOSS,Akali,mid,3,7,7,42,1.43,42
Newzhoongdan,Unranked,솔로랭크,LOSS,Orianna,mid,0,5,6,23,1.2,23
Newzhoongdan,Unranked,솔로랭크,WIN,Leblanc,mid,6,6,12,60,3.0,60
Newzhoongdan,Unranked,솔로랭크,WIN,Leblanc,mid,8,1,10,51,8.0,51
Newzhoongdan,Unranked,솔로랭크,LOSS,Orianna,mid,1,4,6,44,1.75,44
Newzhoongdan,Unranked,솔로랭크,LOSS,Leblanc,mid,0,4,1,8,0.25,8
Newzhoongdan,Unranked,솔로랭크,LOSS,Leblanc,adc,3,7,4,23,1.0,23
Newzhoongdan,Unranked,솔로랭크,LOSS,Leblanc,mid,4,5,4,53,1.6,53
Newzhoongdan,Unranked,솔로랭크,WIN,TwistedFate,mid,2,4,4,21,1.5,21
Newzhoongdan,Unranked,솔로랭크,LOSS,Zed,mid,9,12,8,33,1.42,33
Newzhoongdan,Unranked,솔로랭크,WIN,TwistedFate,mid,6,3,6,41,4.0,41
Newzhoongdan,Unranked,솔로랭크,WIN,TwistedFate,mid,2,0,5,44,7.0,44
Newzhoongdan,Unranked,솔로랭크,LOSS,Ezreal,mid,4,3,5,50,3.0,50
Newzhoongdan,Unranked,솔로랭크,LOSS,TwistedFate,mid,5,3,1,75,2.0,75
Newzhoongdan,Unranked,솔로랭크,WIN,TwistedFate,mid,9,8,17,60,3.25,60
Newzhoongdan,Unranked,솔로랭크,LOSS,Zed,mid,6,7,6,60,1.71,60
Newzhoongdan,Unranked,솔로랭크,LOSS,Leblanc,mid,2,7,2,36,0.57,36
Newzhoongdan,Unranked,솔로랭크,WIN,Leblanc,mid,23,6,8,76,5.17,76
Newzhoongdan,Unranked,솔로랭크,LOSS,Yasuo,mid,1,4,1,22,0.5,22
Newzhoongdan,Unranked,솔로랭크,LOSS,Orianna,mid,8,7,17,66,3.57,66
Newzhoongdan,Unranked,솔로랭크,LOSS,Akali,mid,6,8,7,34,1.63,34
Newzhoongdan,Unranked,솔로랭크,WIN,Zed,mid,2,2,5,17,3.5,17
Newzhoongdan,Unranked,솔로랭크,LOSS,TwistedFate,mid,4,5,10,47,2.8,47
Newzhoongdan,Unranked,솔로랭크,WIN,TwistedFate,mid,2,1,12,52,4.0,52
Newzhoongdan,Unranked,솔로랭크,WIN,Zed,mid,8,8,5,42,1.63,42
Newzhoongdan,Unranked,솔로랭크,LOSS,Akali,mid,1,5,0,17,0.2,17
Newzhoongdan,Unranked,솔로랭크,WIN,Leblanc,mid,5,1,3,35,8.0,35
Newzhoongdan,Unranked,솔로랭크,WIN,Zed,mid,26,10,7,52,3.3,52
4 발,Bronze 2,솔로랭크,WIN,Graves,jungle,12,2,12,69,2.0,69
4 발,Bronze 2,솔로랭크,WIN,Zed,jungle,5,6,5,25,1.67,25
4 발,Bronze 2,솔로랭크,WIN,Zed,jungle,11,1,6,50,7.0,50
4 발,Bronze 2,자유랭크,LOSS,KogMaw,adc,5,13,3,33,0.62,33
4 발,Bronze 2,솔로랭크,LOSS,Ezreal,adc,1,3,0,14,0.33,14
4 발,Bronze 2,솔로랭크,WIN,Zed,mid,18,6,6,73,4.0,73
4 발,Bronze 2,솔로랭크,WIN,Xerath,support,7,3,8,47,5.0,47
4 발,Bronze 2,솔로랭크,LOSS,Leblanc,support,6,6,7,68,2.17,68
4 발,Bronze 2,솔로랭크,WIN,KogMaw,adc,20,6,10,81,5.0,81
4 발,Bronze 2,솔로랭크,LOSS,Zed,jungle,9,8,2,42,1.38,42
4 발,Bronze 2,솔로랭크,LOSS,Graves,jungle,5,5,3,67,1.6,67
4 발,Bronze 2,솔로랭크,LOSS,Nidalee,jungle,2,4,4,75,1.5,75
4 발,Bronze 2,칼바람,LOSS,Jinx,top,10,9,7,77,1.89,77
4 발,Bronze 2,칼바람,LOSS,Viktor,jungle,10,11,12,65,2.0,65
4 발,Bronze 2,자유랭크,WIN,Sylas,mid,21,6,10,65,5.17,65
4 발,Bronze 2,자유랭크,WIN,Zed,mid,22,6,14,69,6.0,69
4 발,Bronze 2,자유랭크,WIN,Viego,jungle,6,1,8,41,4.0,41
4 발,Bronze 2,자유랭크,WIN,LeeSin,jungle,15,3,12,61,9.0,61
4 발,Bronze 2,솔로랭크,LOSS,LeeSin,jungle,9,3,12,72,7.0,72
4 발,Bronze 2,솔로랭크,LOSS,Graves,jungle,11,6,9,87,3.33,87
4 발,Bronze 2,솔로랭크,LOSS,Nidalee,jungle,13,7,4,81,2.43,81
4 발,Bronze 2,솔로랭크,WIN,LeeSin,jungle,13,4,6,53,4.75,53
